AWHCL,EQ,M,2025120,796.86
AWL,EQ,M,2025120,309.12
AXISBANK,EQ,M,2025120,1480.20
AXISBNKETF,EQ,M,2025120,700.87
AXISBPSETF,EQ,M,2025120,15.28
AXISCETF,EQ,M,2025120,145.30
AXISGOLD,EQ,M,2025120,97.98
AXISHCETF,EQ,M,2025120,173.62
AXISILVER,EQ,M,2025120,129.38
AXISNIFTY,EQ,M,2025120,333.96
AXISTECETF,EQ,M,2025120,503.45
AXISVALUE,EQ,M,2025120,34.85
AXITA,EQ,M,2025120,10.80
AXSENSEX,EQ,M,2025120,102.80
AYMSYNTEX,EQ,M,2025120,287.33
AZAD,EQ,M,2025120,1904.04
BAGFILMS,EQ,M,2025120,8.93
BAIDFIN,EQ,M,2025120,13.69
BAJAJ-AUTO,EQ,M,2025120,10119.60
BAJAJELEC,EQ,M,2025120,815.04
BAJAJFINSV,EQ,M,2025120,2464.32
BAJAJHCARE,EQ,M,2025120,628.26
BAJAJHFL,EQ,M,2025120,146.29
BAJAJHIND,EQ,M,2025120,29.35
BAJAJHLDNG,EQ,M,2025120,16644.00
BAJAJINDEF,EQ,M,2025120,502.01
BAJFINANCE,EQ,M,2025120,1141.80
BALAJEE,EQ,M,2025120,56.04
BALAXI,EQ,M,2025120,59.98
BALKRISHNA,EQ,M,2025120,25.42
BALKRISIND,EQ,M,2025120,2920.08
BALMLAWRIE,EQ,M,2025120,253.19
BALRAMCHIN,EQ,M,2025120,706.74
BANARBEADS,EQ,M,2025120,148.22
BANARISUG,EQ,M,2025120,4686.60
BANCOINDIA,EQ,M,2025120,705.30
BANDHANBNK,EQ,M,2025120,222.07
BANG,EQ,M,2025120,67.12
BANKA,EQ,M,2025120,85.96
BANKBARODA,EQ,M,2025120,287.21
BANKBEES,EQ,M,2025120,703.79
BANKBETF,EQ,M,2025120,68.98
BANKETF,EQ,M,2025120,692.45
BANKETFADD,EQ,M,2025120,69.65
BANKIETF,EQ,M,2025120,69.78
BANKINDIA,EQ,M,2025120,140.34
BANKNIFTY1,EQ,M,2025120,704.60
BANKPSU,EQ,M,2025120,84.07
BANSALWIRE,EQ,M,2025120,462.90
BANSWRAS,EQ,M,2025120,175.15
BARBEQUE,EQ,M,2025120,387.66
BASF,EQ,M,2025120,6020.40
BASML,EQ,M,2025120,42.17
BATAINDIA,EQ,M,2025120,1467.72
BAYERCROP,EQ,M,2025120,7093.20
BBETF0432,EQ,M,2025120,1534.25
BBL,EQ,M,2025120,3713.04
BBNPNBETF,EQ,M,2025120,68.42
BBNPPGOLD,EQ,M,2025120,113.76
BBTC,EQ,M,2025120,2314.80
BBTCL,EQ,M,2025120,185.98
BCLIND,EQ,M,2025120,50.95
BCONCEPTS,EQ,M,2025120,423.12
BDL,EQ,M,2025120,2192.76
BEARDSELL,EQ,M,2025120,35.99
BECTORFOOD,EQ,M,2025120,1630.08
BEDMUTHA,EQ,M,2025120,184.84
BEL,EQ,M,2025120,492.12
BELRISE,EQ,M,2025120,123.20
BEML,EQ,M,2025120,5338.08
BERGEPAINT,EQ,M,2025120,684.00
BESTAGRO,EQ,M,2025120,397.44
BFINVEST,EQ,M,2025120,589.86
BFSI,EQ,M,2025120,33.46
BFUTILITIE,EQ,M,2025120,939.96
BHAGCHEM,EQ,M,2025120,354.48
BHAGERIA,EQ,M,2025120,225.85
BHAGYANGR,EQ,M,2025120,96.17
BHANDARI,EQ,M,2025120,6.60
BHARATFORG,EQ,M,2025120,1543.80
BHARATGEAR,EQ,M,2025120,105.43
BHARATRAS,EQ,M,2025120,12675.00
BHARATWIRE,EQ,M,2025120,265.22
BHARTIARTL,EQ,M,2025120,2417.16
BHARTIHEXA,EQ,M,2025120,2175.12
BHEL,EQ,M,2025120,317.34
BIGBLOC,EQ,M,2025120,77.68
BIKAJI,EQ,M,2025120,900.54
BIOCON,EQ,M,2025120,420.60
BIRLACORPN,EQ,M,2025120,1580.64
BIRLANU,EQ,M,2025120,2695.44
BLACKBUCK,EQ,M,2025120,516.18
BLAL,EQ,M,2025120,261.96
BLBLIMITED,EQ,M,2025120,18.00
BLISSGVS,EQ,M,2025120,178.57
BLKASHYAP,EQ,M,2025120,79.38
BLS,EQ,M,2025120,443.58
BLUEDART,EQ,M,2025120,7591.20
BLUEJET,EQ,M,2025120,1043.70
BLUESTARCO,EQ,M,2025120,1993.08
BLUSPRING,EQ,M,2025120,87.96
BODALCHEM,EQ,M,2025120,88.57
BOMDYEING,EQ,M,2025120,188.58
BORANA,EQ,M,2025120,263.72
BOROLTD,EQ,M,2025120,414.48
BORORENEW,EQ,M,2025120,643.62
BOROSCI,EQ,M,2025120,192.34
BOSCHLTD,EQ,M,2025120,38658.00
BPCL,EQ,M,2025120,395.70
BPL,EQ,M,2025120,109.61
BRIGADE,EQ,M,2025120,1353.60
BRITANNIA,EQ,M,2025120,6993.60
BSE,EQ,M,2025120,3363.60
BSE500IETF,EQ,M,2025120,47.29
BSHSL,EQ,M,2025120,168.34
BSLGOLDETF,EQ,M,2025120,103.18
BSLNIFTY,EQ,M,2025120,35.34
BSLSENETFG,EQ,M,2025120,99.67
BSOFT,EQ,M,2025120,530.64
BTML,EQ,M,2025120,9.96
BUTTERFLY,EQ,M,2025120,879.54
BVCL,EQ,M,2025120,45.71
CALSOFT,EQ,M,2025120,18.79
CAMPUS,EQ,M,2025120,336.36
CAMS,EQ,M,2025120,5055.36
CANBK,EQ,M,2025120,133.28
CANFINHOME,EQ,M,2025120,948.60
CANTABIL,EQ,M,2025120,314.92
CAPACITE,EQ,M,2025120,397.38
CAPITALSFB,EQ,M,2025120,353.82
CAPLIPOINT,EQ,M,2025120,2496.12
CARBORUNIV,EQ,M,2025120,1154.88
CARERATING,EQ,M,2025120,2105.76
CARRARO,EQ,M,2025120,520.08
CARTRADE,EQ,M,2025120,1895.88
CARYSIL,EQ,M,2025120,1026.06
CASHIETF,EQ,M,2025120,1219.78
CASTROLIND,EQ,M,2025120,257.03
CCCL,EQ,M,2025120,23.15
CCHHL,EQ,M,2025120,20.51
CCL,EQ,M,2025120,1005.12
CEATLTD,EQ,M,2025120,4285.08
CEIGALL,EQ,M,2025120,303.64
CELEBRITY,EQ,M,2025120,16.93
CELLO,EQ,M,2025120,727.38
CENTENKA,EQ,M,2025120,607.98
CENTEXT,EQ,M,2025120,24.22
CENTRALBK,EQ,M,2025120,46.49
CENTUM,EQ,M,2025120,2852.40
CENTURYPLY,EQ,M,2025120,887.40
CERA,EQ,M,2025120,7915.80
CESC,EQ,M,2025120,207.83
CEWATER,EQ,M,2025120,699.72
CGPOWER,EQ,M,2025120,809.70
CHALET,EQ,M,2025120,1099.74
CHAMBLFERT,EQ,M,2025120,669.48
CHEMCON,EQ,M,2025120,243.86
CHEMFAB,EQ,M,2025120,906.60
CHEMPLASTS,EQ,M,2025120,512.10
CHENNPETRO,EQ,M,2025120,805.86
CHEVIOT,EQ,M,2025120,1317.60
CHOICEIN,EQ,M,2025120,858.36
CHOLAFIN,EQ,M,2025120,1952.40
CHOLAHLDNG,EQ,M,2025120,2454.36
CIEINDIA,EQ,M,2025120,533.40
CIFL,EQ,M,2025120,50.90
CIGNITITEC,EQ,M,2025120,2119.56
CINELINE,EQ,M,2025120,107.36
CIPLA,EQ,M,2025120,1816.56
CLEAN,EQ,M,2025120,1767.72
CLEDUCATE,EQ,M,2025120,107.70
CLSEL,EQ,M,2025120,416.16
CMSINFO,EQ,M,2025120,590.64
COALINDIA,EQ,M,2025120,472.98
COASTCORP,EQ,M,2025120,45.82
COCHINSHIP,EQ,M,2025120,2509.56
COFFEEDAY,EQ,M,2025120,45.19
COFORGE,EQ,M,2025120,2265.60
COHANCE,EQ,M,2025120,1202.40
COLPAL,EQ,M,2025120,2850.84
COMMOIETF,EQ,M,2025120,107.76
COMPUSOFT,EQ,M,2025120,26.56
COMSYN,EQ,M,2025120,164.23
CONCOR,EQ,M,2025120,905.04
CONCORDBIO,EQ,M,2025120,2158.32
CONFIPET,EQ,M,2025120,66.50
CONS,EQ,M,2025120,144.72
CONSOFINVT,EQ,M,2025120,244.72
CONSUMBEES,EQ,M,2025120,157.22
CONSUMER,EQ,M,2025120,14.20
CONSUMIETF,EQ,M,2025120,146.11
CONTROLPR,EQ,M,2025120,948.66
CORALFINAC,EQ,M,2025120,55.32
CORDSCABLE,EQ,M,2025120,247.13
COROMANDEL,EQ,M,2025120,2734.92
COSMOFIRST,EQ,M,2025120,1396.44
CPCAP,EQ,M,2025120,191.80
CPSEETF,EQ,M,2025120,112.25
CRAFTSMAN,EQ,M,2025120,6566.40
CREATIVE,EQ,M,2025120,837.60
CRED,EQ,M,2025120,14.94
CREDITACC,EQ,M,2025120,1423.92
CREST,EQ,M,2025120,484.56
CRISIL,EQ,M,2025120,7136.40
CROMPTON,EQ,M,2025120,429.30
CROWN,EQ,M,2025120,227.88
CSBBANK,EQ,M,2025120,471.84
CSLFINANCE,EQ,M,2025120,400.32
CUB,EQ,M,2025120,246.16
CUBEXTUB,EQ,M,2025120,127.10
CUPID,EQ,M,2025120,124.74
CYBERMEDIA,EQ,M,2025120,20.94
CYIENT,EQ,M,2025120,1554.60
CYIENTDLM,EQ,M,2025120,564.12
DABUR,EQ,M,2025120,577.86
DALBHARAT,EQ,M,2025120,2630.04
DALMIASUG,EQ,M,2025120,492.78
DAMCAPITAL,EQ,M,2025120,303.12
DAMODARIND,EQ,M,2025120,42.90
DATAMATICS,EQ,M,2025120,754.14
DATAPATTNS,EQ,M,2025120,3435.00
DAVANGERE,EQ,M,2025120,4.06
DBCORP,EQ,M,2025120,327.48
DBEIL,EQ,M,2025120,175.40
DBL,EQ,M,2025120,613.38
DBREALTY,EQ,M,2025120,279.22
DBSTOCKBRO,EQ,M,2025120,40.18
DCBBANK,EQ,M,2025120,172.07
DCI,EQ,M,2025120,347.16
DCM,EQ,M,2025120,131.40
DCMNVL,EQ,M,2025120,213.40
DCMSHRIRAM,EQ,M,2025120,1442.64
DCMSRIND,EQ,M,2025120,201.58
DCW,EQ,M,2025120,96.36
DCXINDIA,EQ,M,2025120,331.32
DDEVPLSTIK,EQ,M,2025120,325.38
DEEDEV,EQ,M,2025120,375.78
DEEPAKFERT,EQ,M,2025120,1913.28
DEEPINDS,EQ,M,2025120,541.08
DELHIVERY,EQ,M,2025120,461.76
DELPHIFX,EQ,M,2025120,180.66
DELTACORP,EQ,M,2025120,108.06
DEN,EQ,M,2025120,45.73
DENORA,EQ,M,2025120,1040.58
DENTA,EQ,M,2025120,351.84
DEVIT,EQ,M,2025120,129.89
DEVYANI,EQ,M,2025120,206.23
DGCONTENT,EQ,M,2025120,53.93
DHANBANK,EQ,M,2025120,35.34
DHANI,EQ,M,2025120,83.06
DHANUKA,EQ,M,2025120,1971.60
DHUNINV,EQ,M,2025120,1821.60
DIACABS,EQ,M,2025120,153.92
DIAMINESQ,EQ,M,2025120,530.64
DIAMONDYD,EQ,M,2025120,1241.76
DICIND,EQ,M,2025120,780.48
DIFFNKG,EQ,M,2025120,381.06
DIGIDRIVE,EQ,M,2025120,37.09
DIGISPICE,EQ,M,2025120,27.97
DIGITIDE,EQ,M,2025120,258.19
DIVGIITTS,EQ,M,2025120,705.42
DIVISLAB,EQ,M,2025120,7939.20
DIVOPPBEES,EQ,M,2025120,95.00
DJML,EQ,M,2025120,121.80
DLF,EQ,M,2025120,1016.52
DLINKINDIA,EQ,M,2025120,647.34
DMART,EQ,M,2025120,5178.48
DMCC,EQ,M,2025120,313.38
DNAMEDIA,EQ,M,2025120,5.90
DODLA,EQ,M,2025120,1735.20
DOLATALGO,EQ,M,2025120,121.33
DOLLAR,EQ,M,2025120,459.78
DOMS,EQ,M,2025120,2988.24
DONEAR,EQ,M,2025120,129.84
DPABHUSHAN,EQ,M,2025120,1764.72
DPSCLTD,EQ,M,2025120,15.94
DPWIRES,EQ,M,2025120,283.38
DREAMFOLKS,EQ,M,2025120,275.88
DREDGECORP,EQ,M,2025120,841.14
DRREDDY,EQ,M,2025120,1585.80
DSSL,EQ,M,2025120,1297.08
DTIL,EQ,M,2025120,239.80
DUCON,EQ,M,2025120,7.16
DVL,EQ,M,2025120,411.84
DWARKESH,EQ,M,2025120,58.26
DYCL,EQ,M,2025120,1141.86
DYNAMATECH,EQ,M,2025120,8758.80
DYNPRO,EQ,M,2025120,340.08
E2E,EQ,M,2025120,2991.00
EASEMYTRIP,EQ,M,2025120,12.65
EBANKNIFTY,EQ,M,2025120,68.58
EBBETF0430,EQ,M,2025120,1820.24
EBBETF0431,EQ,M,2025120,1636.07
EBBETF0433,EQ,M,2025120,1496.40
ECAPINSURE,EQ,M,2025120,28.50
ECLERX,EQ,M,2025120,4216.44
ECOSMOBLTY,EQ,M,2025120,374.76
EDELWEISS,EQ,M,2025120,130.99
EGOLD,EQ,M,2025120,117.90
EICHERMOT,EQ,M,2025120,6733.80
EIEL,EQ,M,2025120,282.50
EIFFL,EQ,M,2025120,258.76
EIHAHOTELS,EQ,M,2025120,454.26
EIHOTEL,EQ,M,2025120,437.28
EIMCOELECO,EQ,M,2025120,2968.20
EKC,EQ,M,2025120,162.90
ELDEHSG,EQ,M,2025120,959.82
ELECON,EQ,M,2025120,751.68
ELECTCAST,EQ,M,2025120,164.45
ELECTHERM,EQ,M,2025120,1509.72
ELGIEQUIP,EQ,M,2025120,634.98
EMAMILTD,EQ,M,2025120,688.98
EMAMIPAP,EQ,M,2025120,113.69
EMCURE,EQ,M,2025120,1582.08
EMIL,EQ,M,2025120,178.04
EMMBI,EQ,M,2025120,131.24
EMSLIMITED,EQ,M,2025120,753.48
EMUDHRA,EQ,M,2025120,915.06
EMULTIMQ,EQ,M,2025120,52.54
ENDURANCE,EQ,M,2025120,3156.60
ENGINERSIN,EQ,M,2025120,279.78
ENTERO,EQ,M,2025120,1341.72
EPACK,EQ,M,2025120,408.24
EPIGRAL,EQ,M,2025120,2171.28
EPL,EQ,M,2025120,284.53
EQUAL200,EQ,M,2025120,15.74
EQUAL50,EQ,M,2025120,384.01
EQUAL50ADD,EQ,M,2025120,395.71
EQUITASBNK,EQ,M,2025120,80.98
ERIS,EQ,M,2025120,1941.60
ESABINDIA,EQ,M,2025120,6103.80
ESAFSFB,EQ,M,2025120,39.16
ESCORTS,EQ,M,2025120,4029.60
ESG,EQ,M,2025120,51.96
ESILVER,EQ,M,2025120,130.31
ESSENTIA,EQ,M,2025120,2.64
ESTER,EQ,M,2025120,155.04
ETHOSLTD,EQ,M,2025120,3092.52
EUREKAFORB,EQ,M,2025120,721.92
EUROTEXIND,EQ,M,2025120,19.33
EVEREADY,EQ,M,2025120,384.30
EVIETF,EQ,M,2025120,35.12
EVINDIA,EQ,M,2025120,35.17
EXCEL,EQ,M,2025120,1.02
EXCELINDUS,EQ,M,2025120,1495.80
EXPLEOSOL,EQ,M,2025120,1546.20
FACT,EQ,M,2025120,1159.08
FAIRCHEMOR,EQ,M,2025120,1130.16
FAZE3Q,EQ,M,2025120,684.36
FCL,EQ,M,2025120,330.88
FCSSOFT,EQ,M,2025120,3.11
FDC,EQ,M,2025120,569.52
FEDERALBNK,EQ,M,2025120,252.02
FEDFINA,EQ,M,2025120,139.36
FIBERWEB,EQ,M,2025120,61.73
FIEMIND,EQ,M,2025120,2180.76
FILATEX,EQ,M,2025120,66.47
FINCABLES,EQ,M,2025120,1128.48
FINEORG,EQ,M,2025120,5880.72
FINIETF,EQ,M,2025120,37.57
FINPIPE,EQ,M,2025120,261.29
FIRSTCRY,EQ,M,2025120,476.22
FIVESTAR,EQ,M,2025120,910.92
FLAIR,EQ,M,2025120,310.62
FLUOROCHEM,EQ,M,2025120,4249.32
FMCGIETF,EQ,M,2025120,70.33
FMGOETZE,EQ,M,2025120,638.88
FOODSIN,EQ,M,2025120,146.75
FORCEMOT,EQ,M,2025120,16936.80
FORTIS,EQ,M,2025120,948.84
FOSECOIND,EQ,M,2025120,5668.08
FSL,EQ,M,2025120,460.02
FUSION,EQ,M,2025120,246.16
GABRIEL,EQ,M,2025120,791.76
GAEL,EQ,M,2025120,134.66
GAIL,EQ,M,2025120,224.15
GALAPREC,EQ,M,2025120,1053.84
GALAXYSURF,EQ,M,2025120,3120.36
GALLANTT,EQ,M,2025120,644.16
GANDHAR,EQ,M,2025120,208.06
GANDHITUBE,EQ,M,2025120,856.44
GANECOS,EQ,M,2025120,1777.44
GANESHBE,EQ,M,2025120,118.40
GANESHHOUC,EQ,M,2025120,1194.12
GANGAFORGE,EQ,M,2025120,4.79
GANGESSECU,EQ,M,2025120,198.94
GARFIBRES,EQ,M,2025120,1098.00
GARUDA,EQ,M,2025120,150.80
GATECHDVR,EQ,M,2025120,1.20
GATEWAY,EQ,M,2025120,78.74
GEECEE,EQ,M,2025120,464.10
GEEKAYWIRE,EQ,M,2025120,85.62
GENESYS,EQ,M,2025120,756.96
GENUSPAPER,EQ,M,2025120,22.78
GENUSPOWER,EQ,M,2025120,446.76
GEOJITFSL,EQ,M,2025120,102.36
GEPIL,EQ,M,2025120,378.72
GESHIP,EQ,M,2025120,1185.54
GFLLIMITED,EQ,M,2025120,79.61
GHCL,EQ,M,2025120,721.74
GHCLTEXTIL,EQ,M,2025120,111.55
GICHSGFIN,EQ,M,2025120,232.45
GICRE,EQ,M,2025120,457.86
GILLANDERS,EQ,M,2025120,164.04
GILLETTE,EQ,M,2025120,12937.20
GILT5YBEES,EQ,M,2025120,74.84
GIPCL,EQ,M,2025120,249.77
GKWLIMITED,EQ,M,2025120,2230.92
GLAND,EQ,M,2025120,2150.76
GLAXO,EQ,M,2025120,3962.16
GLENMARK,EQ,M,2025120,2078.40
GLOBAL,EQ,M,2025120,74.78
GLOBUSSPR,EQ,M,2025120,1146.06
GLOSTERLTD,EQ,M,2025120,858.84
GMBREW,EQ,M,2025120,875.10
GMDCLTD,EQ,M,2025120,485.70
GMMPFAUDLR,EQ,M,2025120,1423.44
GMRP&UI,EQ,M,2025120,129.08
GNA,EQ,M,2025120,386.40
GOACARBON,EQ,M,2025120,585.30
GOCLCORP,EQ,M,2025120,440.16
GOCOLORS,EQ,M,2025120,1053.60
GODFRYPHLP,EQ,M,2025120,10321.20
GODHA,EQ,M,2025120,0.65
GODIGIT,EQ,M,2025120,425.34
GODREJAGRO,EQ,M,2025120,925.92
GODREJCP,EQ,M,2025120,1421.16
GODREJIND,EQ,M,2025120,1495.80
GODREJPROP,EQ,M,2025120,2869.92
GOKEX,EQ,M,2025120,1058.70
GOKUL,EQ,M,2025120,53.87
GOKULAGRO,EQ,M,2025120,366.19
GOLD1,EQ,M,2025120,98.14
GOLD360,EQ,M,2025120,115.20
GOLDBEES,EQ,M,2025120,97.34
GOLDCASE,EQ,M,2025120,18.50
GOLDETF,EQ,M,2025120,114.31
GOLDETFADD,EQ,M,2025120,113.87
GOLDIAM,EQ,M,2025120,410.40
GOLDIETF,EQ,M,2025120,100.60
GOLDSHARE,EQ,M,2025120,99.30
GOLDTECH,EQ,M,2025120,81.14
GOODLUCK,EQ,M,2025120,1320.24
GOPAL,EQ,M,2025120,427.44
GOYALALUM,EQ,M,2025120,9.68
GPIL,EQ,M,2025120,226.46
GPPL,EQ,M,2025120,194.09
GPTHEALTH,EQ,M,2025120,174.84
GPTINFRA,EQ,M,2025120,154.63
GRANULES,EQ,M,2025120,596.28
GRAPHITE,EQ,M,2025120,668.82
GRASIM,EQ,M,2025120,3459.48
GRAVITA,EQ,M,2025120,2171.16
GREAVESCOT,EQ,M,2025120,242.82
GREENLAM,EQ,M,2025120,284.52
GREENPANEL,EQ,M,2025120,320.76
GREENPLY,EQ,M,2025120,380.88
GREENPOWER,EQ,M,2025120,17.02
GRINDWELL,EQ,M,2025120,2061.60
GRINFRA,EQ,M,2025120,1525.80
GRMOVER,EQ,M,2025120,434.88
GROWWDEFNC,EQ,M,2025120,104.71
GROWWEV,EQ,M,2025120,35.09
GROWWGOLD,EQ,M,2025120,115.18
GROWWLIQID,EQ,M,2025120,125.52
GROWWLOVOL,EQ,M,2025120,12.72
GROWWMOM50,EQ,M,2025120,13.36
GROWWN200,EQ,M,2025120,13.70
GROWWRAIL,EQ,M,2025120,46.18
GROWWSLVR,EQ,M,2025120,128.44
GRPLTD,EQ,M,2025120,3332.88
GRWRHITECH,EQ,M,2025120,4978.20
GSEC10ABSL,EQ,M,2025120,131.44
GSEC10IETF,EQ,M,2025120,308.16
GSEC10YEAR,EQ,M,2025120,34.98
GSEC5IETF,EQ,M,2025120,75.04
GSFC,EQ,M,2025120,240.34
GSLSU,EQ,M,2025120,143.80
GSPL,EQ,M,2025120,383.82
GSS,EQ,M,2025120,40.88
GTL,EQ,M,2025120,13.46
GTLINFRA,EQ,M,2025120,2.23
GTPL,EQ,M,2025120,142.90
GUFICBIO,EQ,M,2025120,422.04
GUJALKALI,EQ,M,2025120,731.04
GUJAPOLLO,EQ,M,2025120,441.30
GUJGASLTD,EQ,M,2025120,553.50
GUJTHEM,EQ,M,2025120,414.66
GULFOILLUB,EQ,M,2025120,1457.88
GULFPETRO,EQ,M,2025120,55.36
GULPOLY,EQ,M,2025120,216.35
GVPTECH,EQ,M,2025120,12.22
GVT&D,EQ,M,2025120,2815.80
HAL,EQ,M,2025120,5780.40
HAPPSTMNDS,EQ,M,2025120,775.50
HAPPYFORGE,EQ,M,2025120,1161.30
HARIOMPIPE,EQ,M,2025120,485.58
HARRMALAYA,EQ,M,2025120,258.29
HARSHA,EQ,M,2025120,485.76
HATHWAY,EQ,M,2025120,19.28
HATSUN,EQ,M,2025120,1135.08
HAVELLS,EQ,M,2025120,1888.80
HAVISHA,EQ,M,2025120,2.88
HBLENGINE,EQ,M,2025120,702.54
HBSL,EQ,M,2025120,132.04
HCG,EQ,M,2025120,656.46
HCLTECH,EQ,M,2025120,2068.92
HDFCAMC,EQ,M,2025120,6090.00
HDFCBANK,EQ,M,2025120,2426.16
HDFCBSE500,EQ,M,2025120,45.00
HDFCGOLD,EQ,M,2025120,100.48
HDFCGROWTH,EQ,M,2025120,141.86
HDFCLIFE,EQ,M,2025120,959.34
HDFCLIQUID,EQ,M,2025120,1220.21
HDFCLOWVOL,EQ,M,2025120,24.46
HDFCMID150,EQ,M,2025120,26.28
HDFCMOMENT,EQ,M,2025120,38.53
HDFCNEXT50,EQ,M,2025120,82.85
HDFCNIF100,EQ,M,2025120,31.99
HDFCNIFBAN,EQ,M,2025120,70.04
HDFCNIFIT,EQ,M,2025120,48.98
HDFCNIFTY,EQ,M,2025120,340.01
HDFCPSUBK,EQ,M,2025120,84.58
HDFCPVTBAN,EQ,M,2025120,34.42
HDFCQUAL,EQ,M,2025120,69.44
HDFCSENSEX,EQ,M,2025120,112.20
HDFCSILVER,EQ,M,2025120,125.20
HDFCSML250,EQ,M,2025120,211.20
HDFCVALUE,EQ,M,2025120,162.65
HEADSUP,EQ,M,2025120,11.78
HEALTHADD,EQ,M,2025120,172.03
HEALTHIETF,EQ,M,2025120,174.68
HEALTHY,EQ,M,2025120,17.53
HEG,EQ,M,2025120,594.42
HEIDELBERG,EQ,M,2025120,244.22
HEMIPROP,EQ,M,2025120,166.84
HERITGFOOD,EQ,M,2025120,577.32
HEROMOTOCO,EQ,M,2025120,5133.60
HESTERBIO,EQ,M,2025120,2185.32
HEUBACHIND,EQ,M,2025120,703.44
HEXATRADEX,EQ,M,2025120,222.84
HGINFRA,EQ,M,2025120,1274.40
HGS,EQ,M,2025120,652.62
HIKAL,EQ,M,2025120,431.64
HIMATSEIDE,EQ,M,2025120,178.25
HINDALCO,EQ,M,2025120,828.72
HINDCOMPOS,EQ,M,2025120,571.26
HINDCON,EQ,M,2025120,41.95
HINDCOPPER,EQ,M,2025120,326.50
HINDOILEXP,EQ,M,2025120,205.20
HINDUNILVR,EQ,M,2025120,2736.96
HINDWAREAP,EQ,M,2025120,345.12
HINDZINC,EQ,M,2025120,538.68
HIRECT,EQ,M,2025120,1492.56
HISARMETAL,EQ,M,2025120,236.64
HITECHCORP,EQ,M,2025120,231.58
HLEGLAS,EQ,M,2025120,547.20
HLVLTD,EQ,M,2025120,16.52
HMAAGRO,EQ,M,2025120,39.11
HMVL,EQ,M,2025120,107.52
HNDFDS,EQ,M,2025120,644.10
HNGSNGBEES,EQ,M,2025120,463.28
HOMEFIRST,EQ,M,2025120,1664.76
HONASA,EQ,M,2025120,375.06
HONAUT,EQ,M,2025120,46380.00
HONDAPOWER,EQ,M,2025120,3482.76
HPAL,EQ,M,2025120,61.50
HPIL,EQ,M,2025120,157.43
HPL,EQ,M,2025120,649.14
HSCL,EQ,M,2025120,538.62
HUDCO,EQ,M,2025120,288.52
HUHTAMAKI,EQ,M,2025120,262.84
ICEMAKE,EQ,M,2025120,935.22
ICICIB22,EQ,M,2025120,132.74
ICICIBANK,EQ,M,2025120,1726.92
ICICIGI,EQ,M,2025120,2420.40
ICICIPRULI,EQ,M,2025120,776.76
ICIL,EQ,M,2025120,353.46
ICRA,EQ,M,2025120,8028.00
IDBI,EQ,M,2025120,114.53
IDEAFORGE,EQ,M,2025120,710.58
IDFCFIRSTB,EQ,M,2025120,86.28
IDFNIFTYET,EQ,M,2025120,332.02
IEX,EQ,M,2025120,228.17
IFBIND,EQ,M,2025120,1890.12
IFGLEXPOR,EQ,M,2025120,603.42
IGARASHI,EQ,M,2025120,573.06
IGIL,EQ,M,2025120,432.06
IGL,EQ,M,2025120,250.00
IGPL,EQ,M,2025120,557.76
IIFL,EQ,M,2025120,573.54
IIFLCAPS,EQ,M,2025120,410.40
IKIO,EQ,M,2025120,257.39
IKS,EQ,M,2025120,1907.88
IMFA,EQ,M,2025120,924.66
IMPAL,EQ,M,2025120,1382.40
INDBANK,EQ,M,2025120,41.02
INDGN,EQ,M,2025120,689.58
INDHOTEL,EQ,M,2025120,939.54
INDIACEM,EQ,M,2025120,401.94
INDIAGLYCO,EQ,M,2025120,2460.60
INDIAMART,EQ,M,2025120,3164.76
INDIANB,EQ,M,2025120,763.14
INDIANCARD,EQ,M,2025120,380.04
INDIANHUME,EQ,M,2025120,507.48
INDIASHLTR,EQ,M,2025120,1057.68
INDIGO,EQ,M,2025120,6829.80
INDIGOPNTS,EQ,M,2025120,1399.08
INDNIPPON,EQ,M,2025120,876.06
INDOAMIN,EQ,M,2025120,196.26
INDOBORAX,EQ,M,2025120,252.78
INDOCO,EQ,M,2025120,354.12
INDOSTAR,EQ,M,2025120,422.70
INDOTECH,EQ,M,2025120,2385.60
INDOUS,EQ,M,2025120,185.11
INDOWIND,EQ,M,2025120,24.19
INDRAMEDCO,EQ,M,2025120,490.80
INDSWFTLAB,EQ,M,2025120,134.08
INDSWFTLTD,EQ,M,2025120,22.33
INDTERRAIN,EQ,M,2025120,45.26
INDUSINDBK,EQ,M,2025120,1003.32
INDUSTOWER,EQ,M,2025120,498.42
INFIBEAM,EQ,M,2025120,23.42
INFOBEAN,EQ,M,2025120,452.82
INFRABEES,EQ,M,2025120,1156.42
INFRAIETF,EQ,M,2025120,114.83
INFY,EQ,M,2025120,1939.20
INGERRAND,EQ,M,2025120,4563.36
INNOVACAP,EQ,M,2025120,1024.56
INNOVANA,EQ,M,2025120,620.82
INOXINDIA,EQ,M,2025120,1472.52
INSECTICID,EQ,M,2025120,1152.54
INSPIRISYS,EQ,M,2025120,121.00
INTELLECT,EQ,M,2025120,1345.08
INTENTECH,EQ,M,2025120,108.77
INTLCONV,EQ,M,2025120,112.27
INVENTURE,EQ,M,2025120,1.96
IOB,EQ,M,2025120,45.38
IOC,EQ,M,2025120,175.52
IONEXCHANG,EQ,M,2025120,636.78
IPCALAB,EQ,M,2025120,1613.40
IPL,EQ,M,2025120,265.33
IRB,EQ,M,2025120,60.29
IRCON,EQ,M,2025120,243.60
IRCTC,EQ,M,2025120,927.66
IREDA,EQ,M,2025120,205.12
